cities2.dat 2 2 3.2532792484659514 
cities2.dat 2 4 3.2502190468048777 
cities2.dat 2 5 2.9506671667286586 
cities2.dat 2 10 3.0007798320210495 
cities2.dat 2 15 2.994639048966594 
cities2.dat 8 2 2.9930004434964923 
cities2.dat 8 4 2.9718590049390654 
cities2.dat 8 5 2.9775325043568612 
cities2.dat 8 10 2.8533901845527443 
cities2.dat 8 15 2.8788518276784636 
cities2.dat 16 2 2.9668187308123093 
cities2.dat 16 4 2.912757367097764 
cities2.dat 16 5 2.924619325216164 
cities2.dat 16 10 2.9068419625934614 
cities2.dat 16 15 2.815801783273989 
cities2.dat 20 2 3.042998175212296 
cities2.dat 20 4 2.9192903353608735 
cities2.dat 20 5 2.836863648799606 
cities2.dat 20 10 2.758202508700932 
cities2.dat 20 15 2.8557614557488065 
cities2.dat 25 2 2.9772127991315633 
cities2.dat 25 4 2.8748303438551916 
cities2.dat 25 5 2.853865237424962 
cities2.dat 25 10 2.784004880455551 
cities2.dat 25 15 2.825629429522538 
cities2.dat 30 2 2.8990710773186894 
cities2.dat 30 4 2.8768415047604377 
cities2.dat 30 5 2.8924762850743906 
cities2.dat 30 10 2.7702107522635666 
cities2.dat 30 15 2.7926269854294157 
cities2.dat 35 2 2.9036084473318136 
cities2.dat 35 4 2.8102837106791196 
cities2.dat 35 5 2.849327338983822 
cities2.dat 35 10 2.8089141292778503 
cities2.dat 35 15 2.7917400540399737 
cities2.dat 40 2 2.9757499971107633 
cities2.dat 40 4 2.882367416578297 
cities2.dat 40 5 2.8531974985496964 
cities2.dat 40 10 2.7880026933657938 
cities2.dat 40 15 2.775313096214949 
cities2.dat 45 2 2.880241862870054 
cities2.dat 45 4 2.8081311660185952 
cities2.dat 45 5 2.7798793692667565 
cities2.dat 45 10 2.7998561265923487 
cities2.dat 45 15 2.775277340409794 
